id,title,object_id,object_name,other_number,place,date,description,photographer,people,search_terms,credit_line,url
39936,Spinning wheel,L1981.011.002,"Print, Photographic",HASSESSIAN_2-81,"Aleppo
Halab
Aleppo Vilayet
Ottoman Empire
French Mandate
Syria",1937,"Lousintak Hassessian Orchanian, originally of Marash, Turkey, spinning thread on a spinning wheel; Aleppo Syria, 1937; photo by and courtesy of Rev. Dr. Herald Hassessian.","Hassessian, Herald","Orchanian, Lousintak Hassessian","1930s
work",Courtesy of Rev. Dr. Herald Hassessian,https://projectsave.catalogaccess.com/photos/39936
48555,Shirajian Orphanage,K2006.047.007,"Print, Photographic",ALAHAIDOYAN_B 7-06,"Aleppo
Halab
Aleppo Vilayet
Ottoman Empire
French Mandate
Syria",1922,"Shirajian Orphanage, Aleppo, Syria, 1922.
Armenian orphan girls with their maireg (Armenian for 'mother', in this case 'foster mother') and Rev. Aaron Shirajian, co-founder with his wife Arousiag Apkarian Shirajian of the orphanage.
The Armenian writing on the back are words that have no meaning and are possibly referencing music [?] as the photo donor was a musicologist.
The writing in the corner with Ottoman writing roughly translates to: ""My little sister Miss. Shusha [?] who lived.""",,"Shirajian, Aharon (Aaron) Rev.","1920s
orphanage
orphans
children",,https://projectsave.catalogaccess.com/photos/48555
56371,Christmas card from Hagop Khachadoorian,K2022.020.009,"Print, Photographic",HAZARIAN_Tina 9-2022,New York City/New York/USA,,"Christmas card from Hagop Khachadoorian, with a photograph of his children. c. 1950s
Hagop Khachadoorian was a brother of Antranik Khachadoorian, the photo donor's godfather.",,,"1950s
children
sisters
holiday
Christmas",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/56371
39937,Anahid Dakessian Kazazian displays her needlework that is typical to Maras,k2016.023.007,"Print, Photographic",HAVAN_Nairi_7-16,"Washington, D.C.
USA",1988,"Anahid Dakessian Kazazian displays her needlework that is typical to Marash, Cilician Armenia at the Folk Art Festival in Washington DC. ""Ingenuity and Tradition: The Commonwealth of Massachusetts"" She represented folk artists of Armenian heritage from Massachusetts.
1988, photo by Harry Naltchayan for the Washington Post","Naltchayan, Harry","Kazazian, Anahid Dakessian","1980s
work
needlework/sewing",Courtesy of Anahid Dakessian Kazazian,https://projectsave.catalogaccess.com/photos/39937
48556,Shirajian Orphanage,K2006.047.008,"Print, Photographic",ALAHAIDOYAN_B 8-06,"Aleppo
Halab
Aleppo Vilayet
Ottoman Empire
French Mandate
Syria",1922,"Shirajian Orphanage, Aleppo, Syria, 1922.
Armenian orphan girls with their maireg (Armenian for 'mother', in this case 'foster mother') and Rev. Aaron Shirajian, co-founder with his wife Arousiag Apkarian Shirajian of the orphanage.
Armenian handwriting on back in English:
""My 'sister' Miss Shushanig Derderian,
Please accept the picture of your sister with whom
you were together for many years. And every time
you take it in your hand, remember
the time you spent in the orphanage.
Be always happy,
with true love. Your sister.""",,"Shirajian, Aharon (Aaron) Rev.",,,https://projectsave.catalogaccess.com/photos/48556
56376,Oksen Sarian in Armenia,K1999.001.1164,"Print, Photographic",TOROSIAN_J_1164-99,"Soviet Armenia/USSR/Republic of Armenia
Yerevan/Erivan/Russian Empire/USSR/Republics of Armenia",1960,"Oksen Sarian, with friends in Armenia, at the Yerevan Opera House
Oksen Sarian's (Armenian Progressive League America) trip to Armenia, 1960.",,,"1960s
men",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56376
39938,Haig Jewelry Workshop,L1978.022.003,"Print, Photographic",HEVESIAN_3-78,"Istanbul
Constantinople
Ottoman Empire
Turkey",1944,"Haig Jewelry Workshop; apprentices, including Joseph Hevesian, craft rings under approving eyes. Istanbul, Turkey, 1944, photographer unknown.
Project SAVE Armenian Photograph Archives
Courtesy of Joseph Hevesian.",Unknown,"Hevesian, Joseph","1940s
work
men
business",Courtesy of Joseph and Leah Hevesian,https://projectsave.catalogaccess.com/photos/39938
48562,Alexei Ekimyan,K1999.001.385,"Print, Photographic",TOROSIAN_J_385-99,"Soviet Armenia
USSR
Republic of Armenia",,"Armenian composer Alexei Ekimyan, member of the USSR Composers' Union, Soviet Armenia, photographed by Novosti Press Agency Photo. c. 1950s.",,,"music
musicians
Notables
1950s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48562
56405,A woman at her spinning wheel,K1999.001.1194,"Print, Photographic",TOROSIAN_J_1194-99,Aleppo/Halab/Aleppo Vilayet/Ottoman Empire/French Mandate/Syria,,"A woman who makes her living by her spinning wheel and whose house was covered by the AGBU. Aleppo, Syria, in Hollug neighborhood.
Undated, c. 1930s.",,,"1930s
women
AGBU -Armenian General Benevolent Union
handiwork
work",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56405
39940,Shoemaking trade school,L2007.005.001,"Print, Photographic",MGRUBLIAN_Harold_1-07,"Aintab
Gaziantep
Antep
Aleppo Vilayet
Ottoman Empire
Turkey",,"Shoemaking trade school, Aintab, Ottoman Empire, c. 1912; photographer unknown.  The photo donor's uncle (mother's brother) Haroutiun Artin Yacoubian, is posed and seated confidently on the table at the right, with tools and shoe in hand, as the photographer had instructed all the students to do. Haroutiun survived the Genocide, found his way to Paris, and sadly died there in the 1920s, probably from tuberculosis.
Courtesy of Harold Mgrublian, Haroutiun's nephew",,"Yacoubian, Haroutiun Artin","1910s
education
work
business
Shoemaker
school",Courtesy of Harold Mgrublian,https://projectsave.catalogaccess.com/photos/39940
48563,Nurhan Arman,K1999.001.386,"Print, Photographic",TOROSIAN_J_386-99,California/USA,,"Nurhan Arman, Armenian conductor. Photograph taken possibly in California, after he received a scholarship to the California Institute of the Arts. c. early 1970s.",,,"music
musicians
1970s
portraits",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48563
56406,A poor family prepares bricks made of earth,K1999.001.1195,"Print, Photographic",TOROSIAN_J_1195-99,Aleppo/Halab/Aleppo Vilayet/Ottoman Empire/French Mandate/Syria,,"A poor family prepares bricks made of earth to build a house in Hollug neighborhood. Aleppo, Syria,
Undated, c. 1930s.",,,"1930s
work
family",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56406
39941,An artisan sculpts a khatchkar,K1991.028.166,"Print, Photographic",Ohanian_Aram_166-91 240,"Soviet Armenia
USSR
Republic of Armenia",,"An artisan, unidentified, sculpts a khatchkar (cross stone), in the village of Sovietakert, Vardenis region, Soviet Armenia, mid 1980s; photo by Armen Khachatrian.","Khachatrian, Armen",,"1980s
monument
Artists","Project SAVE Photograph Archive, Courtesy of Aram Ohanian",https://projectsave.catalogaccess.com/photos/39941
48564,"Avet Gabrielyan, violinist",K1999.001.387,"Print, Photographic",TOROSIAN_J_387-99,Soviet Armenia/USSR/Republic of Armenia,,"Avet Gabrielyan (1899- 1983). Undated photograph and unknown location. Possibly Soviet Armenia, c. 1950s. He was the founder of the Komitas Quartet. Avet Gabrielyan Music School in Yerevan is named in his honor.",,,"music
musicians
1950s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48564
56408,"The orphan of a widow, under the roof covered by the AGBU",K1999.001.1197,"Print, Photographic",TOROSIAN_J_1197-99,Aleppo/Halab/Aleppo Vilayet/Ottoman Empire/French Mandate/Syria,,"The orphan of a widow, under the roof covered by the AGBU. Aleppo Syria.
Undated, c. 1930s.
Photographer: V. Derounian",,,"1930s
AGBU -Armenian General Benevolent Union
orphans
Refugees",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56408
39942,"Sarkis Arakelyan, master craftsman of folk-music instruments",K1999.001.382,"Print, Photographic",Torosian_Jack_382_99,"Soviet Armenia
USSR
Republic of Armenia",,"Sarkis Arakelyan, master craftsman of folk-music instruments, Soviet Armenia, c. 1930s; photo by S. Soloviev.
Signs on the wall in Armenian and Russian speak of Arakelyan’s artadramas (workshop), his traditional artisanal techniques, and the services he provides.","Soloviev, S.","Arakelian, Sarkis","1930s
music
musicians
work",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/39942
48583,Khrushchev meeting with Armenian scientists,K1999.001.406,"Print, Photographic",TOROSIAN_406-99,"Soviet Armenia
USSR
Republic of Armenia",,"Nikita Sergeyevich Khrushchev meeting with Armenian scientists. Unknown location and date. c. 1950-60s.
""In observatory when N.S. Khrushchev met with Armenian scientists, it was a friendly and warm discussion."" Translated by Hasmig Esserian",,,"academics
politics
political parties
Notables
1950s
1960s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48583
56409,A widow in Aleppo,K1999.001.1198,"Print, Photographic",TOROSIAN_J_1198-99,Aleppo/Halab/Aleppo Vilayet/Ottoman Empire/French Mandate/Syria,,"A widow in Hollug neighborhood whose roof was covered by the AGBU. Aleppo Syria.
Undated, c. 1930s.",,,"1930s
AGBU -Armenian General Benevolent Union
Refugees",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56409
39944,Worcester Dinner Party,L1984.078.001,"Print, Photographic",MARKARIAN_G & M_1-84,"Worcester
Massachusetts
USA",1925,"Easter dinner, 1925, at Khachadoorian home, 48 Bellevue Street, Worcester, Massachusetts. Photographer Ben Khachadoorian, far right, holds cable release in his hand. He studied photography with K.S. Melikian, and also painted picture shown above mantel. The Khachadoorians in this photo were all born in Malatia, Historic Armenia, Ottoman Empire.
Left to right: Zachios Khachadoorian, Gregory Boyajian, Sooren D. Khachadoorian, Mary Simonian Boyajian, Elizabeth Boyajian Khachadoorian, Queenie Boyajian, Benjamin Khachadoorian",,"Khachadoorian, Zachios
Boyajian, Gregory
Khachadoorian, Sooren D.
Boyajian, Mary Simonian
Boyajian, Queenie
Kevorkian, Henry
Khachadoorian, Benjamin","celebration
food
drinking (alcohol)
men
women
holiday
camera or related in photo
immigration",Courtesy of George and Miriam Markarian,https://projectsave.catalogaccess.com/photos/39944
48585,Yerevan clock factory,K1999.001.408,"Print, Photographic",TOROSIAN_J_408-99,"Yerevan
Erivan
USSR
Republics of Armenia
Soviet Armenia/USSR/Republic of Armenia",,"Yerevan clock factory. Soviet Armenia, c. 1940-50s.
""Yerevan clock factory engineer Ruben Navasartian (left) and vice-of-head-engineer Ruben Kocharian are checking new samples of wrist and table watches.""",,,"factory
work
business
1950s
1940s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48585
39964,Paul Proudian getting into car,K2017.030.010,"Print, Photographic",HEKIMIAN_Alice_10-17,"Beirut
Beyrouth
Beirut Vilayet
Ottoman Empire
French Mandate
Lebanon",,"Paul Proudian getting into car, Beirut, Lebanon, circa 1940s to 1950s.",Unknown,"Proudian, Paul O.","vehicles
transportation
cars
1940s",Courtesy of Alice Hekimian,https://projectsave.catalogaccess.com/photos/39964
48586,Students with their teacher,K1999.001.409,"Print, Photographic",TOROSIAN_J_409-99,"Yerevan
Erivan
Russian Empire
USSR
Republics of Armenia",,"Students with their teacher. Soviet Armenia, c. 1950s.
""S. Mergelian with students of V.M. Molotov Yerevan State University during a test?""",,,"academics
education
teachers
school
students
1950s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48586
56412,House in Hollug,K1999.001.1201,"Print, Photographic",TOROSIAN_J_1201-99,Aleppo/Halab/Aleppo Vilayet/Ottoman Empire/French Mandate/Syria,,"A house in Hollug neighborhood, whose roof was covered by AGBU. Aleppo, Syria,
Undated, c. 1930s.",,,"1930s
AGBU -Armenian General Benevolent Union
family",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56412
39968,Shamgochian family of Kharpert,K2018.018.001,"Print, Photographic",SOGHIKIAN_Caline_1-18,"Kharpert Vilayet
Harput Vilayet
Mamuretulaziz Vilayet
Ottoman Empire
Turkey",,"Shamgochian family of Kharpert, Otttoman Empire, circa 1900. Photo by Soursourian.","Soursourian, A & H",,"Shamgochian family
family group
children
women
men
fez
hats",Courtesy of Caline Soghikian,https://projectsave.catalogaccess.com/photos/39968
48587,Sergey Mergelian,K1999.001.410,"Print, Photographic",TOROSIAN_J_410-99,"Soviet Armenia
USSR
Republic of Armenia",,"Recipient of the Stalin award Sergey Mergelian (1928-2008), mathematician. Soviet Armenia, c. 1950s.",,,"academics
Notables
1950s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48587
56420,John Aramian in uniform,K1999.001.1243,"Print, Photographic",TOROSIAN_J_1243-99,New Mexico/USA,1943,"Written in Armenian on back of photograph:
""To my friend Bobby Shirinian
John Aramian
June 26, 1943""
In English: ""Camp Luna, New Mexico""",,,"1940s
military--WWII
uniforms
men
portraits",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56420
39974,"Unidentified family, 1916, New York",K2018.008.005,"Print, Photographic",RAGER_Rick_5-18,"New York City
New York
USA",1916,"Unidentified family (Konjoyan?), New York, New York, 1916.
Written on the back of photo in Armenian: ""my father when he first came to America. 17 years old. He was born 1899, died 1957.""",DeYoungs,"Konjoyan, Dikran","1910s
children
family
girls
immigration
Konjoyan family
men
women",Courtesy of Rick Rager,https://projectsave.catalogaccess.com/photos/39974
48592,Chief technicians at a factory,K1999.001.415,"Print, Photographic",TOROSIAN_J_415-99,Soviet Armenia/USSR/Republic of Armenia,,"Chief technician M. Minatzapanian and A. Mandinian. Soviet Armenia, c. 1950s.
""Chief technician of the factory, M. Minatzapanian (right) and A. Mandinian (left) near the work-bench.""",,,"factory
work
business
1950s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48592
56425,Armenag Yepremian,K1999.001.1319,"Print, Photographic",TOROSIAN_J_1319-99,Soviet Armenia/USSR/Republic of Armenia,,"Written in Armenian on back of photograph:
""Armenag Yepremian, Assistant Mechanic in the Lime factory (locksmith).""
Soviet Armenia, exact location unknown. Undated, c. 1930s-early 1940s.",,,"1940s
men
portraits
1930s
factory
work",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56425
39986,"Medical students, Beirut, 1905",K2018.018.004,"Print, Photographic",SOGHIKIAN_Caline_04-18,"Beirut
Beyrouth
Beirut Vilayet
Ottoman Empire
French Mandate
Lebanon",1905,"Medical students at Faculte Francaise de Medecine, Beirut, Ottoman Empire, 1905.    Khatchadour Soghikian is among them, marked with an 'X'.",Unknown,"Soghikian, Khachadour","medical
health
students
Ottoman Empire
education
school
men
fez
hats
1900s",Courtesy of Caline Soghikian,https://projectsave.catalogaccess.com/photos/39986
48594,A. Madinian in Yerevan central bookstore,K1999.001.417,"Print, Photographic",TOROSIAN_J_417-99,"Yerevan
Erivan
USSR
Republics of Armenia
Soviet Armenia/USSR/Republic of Armenia",,"""A. Madinian in Yerevan central bookstore, selecting books for his grand children."" Soviet Armenia, c. 1950s",,,"book
education
political parties
politics
portraits
1950s",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/48594
56426,Portrait of an unidentified man,K1999.001.1326,"Print, Photographic",TOROSIAN_J_1326-99,Soviet Armenia/USSR/Republic of Armenia,,"Written in Armenian on back of photograph:
""An immigrant."" Possibly a factory worker.
Soviet Armenia, exact location unknown. Undated, c. 1930s-early 1940s.",,,"1940s
men
portraits
1930s
work
immigrants",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56426
